LOC_ID,Trap_ID,Area,Session,Station_ID,Year,Setup Date,Take Down Date,Camera Trype,Lure,X_Coord,Y_Coord,x_Coord (m),y_Coord (m),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,No. of Active days,,LURE TYPE,HABITAT,TERRAIN,Habitat_2,Terrain_2
51,183,Misger,4,MC8M_NFR37,2013,13-May-13,13-Jun-13,Reconyx,yes,74.47267,36.92427,453034,4086601,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,SKUNK + FISH OIL,BARREN,DRAW,BARREN,DRAW
52,184,Misger,4,MC8N_NFR07,2013,13-May-13,12-Jun-13,Reconyx,yes,74.44739,36.93647,450790,4087967,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,SADDLE,PASTURE,SADDLE
53,185,Misger,4,MC9A_SLF05,2013,13-May-13,12-Jun-13,Reconyx,yes,74.43355,36.94374,449562,4088781,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,BARREN,SADDLE,BARREN,SADDLE
54,186,Misger,4,MC9B_SLF12,2013,13-May-13,12-Jun-13,Reconyx,yes,74.43298,36.95279,449517,4089785,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,BARREN,DRAW,BARREN,DRAW
55,187,Misger,4,MC9C_SLF04,2013,13-May-13,13-Jun-13,Reconyx,yes,74.4148,36.94243,447892,4088646,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,SKUNK + FISH OIL,SCRUB,DRAW,SCRUB,DRAW
56,188,Misger,4,MC9D_SLF08,2013,14-May-13,13-Jun-13,Reconyx,yes,74.41096,36.93335,447544,4087641,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
57,189,Misger,4,MC9E_SLF17,2013,14-May-13,13-Jun-13,Reconyx,yes,74.40598,36.9314,447099,4087427,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,RIDGE,PASTURE,RIDGE
58,190,Misger,4,MC9F_NFR28,2013,14-May-13,13-Jun-13,Reconyx,yes,74.38999,36.94034,445681,4088428,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
59,191,Misger,4,MC9G_NFR36,2013,14-May-13,13-Jun-13,Reconyx,yes,74.38665,36.94755,445389,4089230,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
1,192,Hop_Hisp,5,HH-02-A,2016,9-Mar-16,29-Apr-16,Reconyx,yes,74.77096,36.19315,479408,4005396,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
2,193,Hop_Hisp,5,HH-02-B,2016,10-Mar-16,30-Apr-16,Reconyx,yes,74.74472,36.17607,477043,4003508,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,51,,Castor + Oil,Barren,Cliff base,Barren,Cliff base
3,194,Hop_Hisp,5,HH-02-C,2016,10-Mar-16,30-Apr-16,Reconyx,yes,74.74979,36.18579,477502,4004585,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,49,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
4,195,Hop_Hisp,5,HH-02-D,2016,10-Mar-16,30-Apr-16,Reconyx,yes,74.7563,36.20044,478092,4006208,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,51,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
5,196,Hop_Hisp,5,HH-03-A,2016,9-Mar-16,29-Apr-16,Reconyx,yes,74.85625,36.1614,487071,4001860,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,,Castor + Oil,Barren,Draw,Barren,Draw
6,197,Hop_Hisp,5,HH-03-B,2016,9-Mar-16,29-Apr-16,Reconyx,yes,74.87319,36.15294,488593,4000919,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,,Castor + Oil,Barren,Ridge,Barren,Ridge
7,198,Hop_Hisp,5,HH-03-C,2016,9-Mar-16,29-Apr-16,Reconyx,yes,74.88326,36.14864,489498,4000441,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,,Castor + Oil,Forest,Valley,Forest,Valley
8,199,Hop_Hisp,5,HH-03-D,2016,9-Mar-16,29-Apr-16,Reconyx,yes,74.89312,36.14103,490384,3999596,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
9,200,Hop_Hisp,5,HH-03-E,2016,9-Mar-16,29-Apr-16,Reconyx,yes,74.83526,36.19916,485190,4006051,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
10,201,Hop_Hisp,5,HH-03-F,2016,9-Mar-16,29-Apr-16,Reconyx,yes,74.85301,36.19062,486784,4005101,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
11,202,Hop_Hisp,5,HH-03-G,2016,10-Mar-16,29-Apr-16,Reconyx,yes,74.8327,36.17575,484955,4003455,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,49,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
12,203,Hop_Hisp,5,HH-03-H,2016,10-Mar-16,29-Apr-16,Reconyx,yes,74.79245,36.20665,481343,4006889,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
13,204,Hop_Hisp,5,HH-04-A,2016,4-Mar-16,6-May-16,Reconyx,yes,75.11395,36.15937,510249,4001631,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,63,,Castor + Oil,Barren,Ridge,Barren,Ridge
14,205,Hop_Hisp,5,HH-04-B,2016,4-Mar-16,6-May-16,Reconyx,yes,75.09451,36.16455,508500,4002204,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,63,,Castor + Oil,Barren,Ridge,Barren,Ridge
15,206,Hop_Hisp,5,HH-04-C,2016,4-Mar-16,6-May-16,Reconyx,yes,75.08268,36.16372,507436,4002111,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,63,,Castor + Oil,Barren,Ridge,Barren,Ridge
16,207,Hop_Hisp,5,HH-04-D,2016,4-Mar-16,3-May-16,Reconyx,yes,75.08331,36.17128,507492,4002949,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,Castor + Oil,Forest,Ridge,Forest,Ridge
17,208,Hop_Hisp,5,HH-04-E,2016,4-Mar-16,3-May-16,Reconyx,yes,75.07172,36.17031,506450,4002841,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,60,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
18,209,Hop_Hisp,5,HH-04-F,2016,4-Mar-16,3-May-16,Reconyx,yes,75.05999,36.1667,505395,4002440,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,60,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
19,210,Hop_Hisp,5,HH-04-G,2016,4-Mar-16,3-May-16,Reconyx,yes,75.056,36.17027,505036,4002836,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,60,,Castor + Oil,Barren,Cliff base,Barren,Cliff base
20,211,Hop_Hisp,5,HH-04-H,2016,4-Mar-16,3-May-16,Reconyx,yes,75.05221,36.14647,504697,4000196,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,60,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
21,212,Hop_Hisp,5,HH-04-I,2016,4-Mar-16,3-May-16,Reconyx,yes,75.03159,36.15313,502842,4000933,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,60,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
22,213,Hop_Hisp,5,HH-04-J,2016,4-Mar-16,3-May-16,Reconyx,yes,75.01562,36.14173,501405,3999669,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,60,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
23,214,Hop_Hisp,5,HH-04-K,2016,5-Mar-16,5-May-16,Reconyx,yes,74.96564,36.17962,496910,4003872,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
24,215,Hop_Hisp,5,HH-04-L,2016,5-Mar-16,5-May-16,Reconyx,yes,74.98632,36.16799,498770,4002581,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,Castor + Oil,Barren,Cliff base,Barren,Cliff base
25,216,Hop_Hisp,5,HH-04-M,2016,5-Mar-16,4-May-16,Reconyx,yes,74.94261,36.18608,494840,4004589,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,61,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
26,217,Hop_Hisp,5,HH-04-N,2016,5-Mar-16,5-May-16,Reconyx,yes,74.93174,36.19547,493863,4005631,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,61,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
27,218,Hop_Hisp,5,HH-04-O,2016,5-Mar-16,7-May-16,Reconyx,yes,74.97142,36.1983,497431,4005944,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,63,,Castor + Oil,Barren,Ridge,Barren,Ridge
28,219,Hop_Hisp,5,HH-06-A,2016,3-Mar-16,4-May-16,Reconyx,yes,75.1234,36.16568,511098,4002332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,63,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
29,220,Hop_Hisp,5,HH-06-B,2016,3-Mar-16,4-May-16,Reconyx,yes,75.12492,36.17868,511233,4003774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,,Castor + Oil,Pasture,Draw,Pasture,Draw
30,221,Hop_Hisp,5,HH-06-C,2016,3-Mar-16,4-May-16,Reconyx,yes,75.12189,36.19654,510958,4005755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
31,222,Hop_Hisp,5,HH-06-D,2016,3-Mar-16,4-May-16,Reconyx,yes,75.13883,36.17624,512485,4003505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,Castor + Oil,Pasture,Draw,Pasture,Draw
32,223,Hop_Hisp,5,HH-06-E,2016,3-Mar-16,4-May-16,Reconyx,yes,75.13728,36.15993,512348,4001696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
33,224,Hop_Hisp,5,HH-08-A,2016,3-Mar-16,4-May-16,Reconyx,yes,75.20536,36.14081,518476,3999586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,,Castor + Oil,Barren,Draw,Barren,Draw
34,225,Hop_Hisp,5,HH-08-B,2016,3-Mar-16,4-May-16,Reconyx,yes,75.20381,36.13124,518338,3998524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,,Castor + Oil,Barren,Cliff base,Barren,Cliff base
35,226,Hop_Hisp,5,HH-08-C,2016,3-Mar-16,4-May-16,Reconyx,yes,75.19122,36.12699,517207,3998051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
36,227,Hop_Hisp,5,HH-08-D,2016,3-Mar-16,4-May-16,Reconyx,yes,75.1791,36.12981,516115,3998361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
37,228,Hop_Hisp,5,HH-08-E,2016,3-Mar-16,4-May-16,Reconyx,yes,75.2115,36.13176,519030,3998583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,,Castor + Oil,Pasture,Cliff base,Pasture,Cliff base
38,229,Hop_Hisp,5,HH-08-F,2016,3-Mar-16,4-May-16,Reconyx,yes,75.21684,36.11955,519514,3997230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,,Castor + Oil,Pasture,Ridge,Pasture,Ridge
1,289,BNP_QNP,9,G-243A,2012,18-Jun-12,2-Jul-12,Reconyx,yes,73.24782,36.8133,343711,4075594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,SKUNK + FISH OIL,PASTURE,SADDLE,PASTURE,SADDLE
2,290,BNP_QNP,9,G-243B,2012,18-Jun-12,2-Jul-12,Reconyx,no,73.23576,36.80886,342626,4075121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,NONE,PASTURE,DRAW,PASTURE,DRAW
3,291,BNP_QNP,9,G-244A,2012,18-Jun-12,2-Jul-12,Reconyx,yes,73.26924,36.79272,345580,4073276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,CASTOR + FISH OIL,PASTURE,RIDGE,PASTURE,RIDGE
4,292,BNP_QNP,9,G-244B,2012,18-Jun-12,2-Jul-12,Reconyx,yes,73.28183,36.79316,346704,4073304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,SKUNK + FISH OIL,BARREN,DRAW,BARREN,DRAW
5,293,BNP_QNP,9,G-245A,2012,18-Jun-12,2-Jul-12,Reconyx,no,73.31727,36.80638,349892,4074715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,NONE,PASTURE,CLIFF BASE,PASTURE,CLIFF BASE
6,294,BNP_QNP,9,G-245B,2012,18-Jun-12,2-Jul-12,Reconyx,yes,73.32081,36.80399,350204,4074444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,CASTOR + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
7,295,BNP_QNP,9,F-244A,2012,19-Jun-12,3-Jul-12,Reconyx,no,73.28915,36.82538,347421,4076867,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,NONE,PASTURE,SADDLE,PASTURE,SADDLE
8,296,BNP_QNP,9,F-244B,2012,19-Jun-12,3-Jul-12,Reconyx,yes,73.28633,36.83252,347184,4077664,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,SKUNK + FISH OIL,PASTURE,RIDGE,PASTURE,RIDGE
9,297,BNP_QNP,9,F-245A,2012,19-Jun-12,3-Jul-12,Reconyx,yes,73.31368,36.83797,349634,4078225,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,SKUNK + FISH OIL,PASTURE,PLATEAU,PASTURE,PLATEAU
10,298,BNP_QNP,9,F-245B,2012,19-Jun-12,3-Jul-12,Reconyx,yes,73.31903,36.84444,350124,4078934,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,CASTOR + FISH OIL,SCRUB,PLATEAU,SCRUB,PLATEAU
11,299,BNP_QNP,9,F-246A,2012,19-Jun-12,3-Jul-12,Reconyx,no,73.37934,36.85385,355519,4079885,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,NONE,PASTURE,DRAW,PASTURE,DRAW
12,300,BNP_QNP,9,F-246B,2012,19-Jun-12,3-Jul-12,Reconyx,yes,73.36895,36.85136,354588,4079625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,SKUNK + FISH OIL,PASTURE,RIDGE,PASTURE,RIDGE
