#PolyID,X,Y,Usage,/,Topography,Habitats,Altitude,Start,Stop,,
B19_T5,217357.2484,3232765.538,-,/,-,-,-,,,195,195
B19_T5,217380.675,3232793.467,-,/,-,-,-,,,195,195
B19_T5,217384.0993,3232806.215,-,/,-,-,-,,,195,195
B19_T5,217423.452,3232858.95,-,/,-,-,-,,,195,195
B19_T5,217454.8136,3232894.103,-,/,-,-,-,,,195,195
B19_T5,217520.3431,3232950.245,-,/,-,-,-,,,195,195
B19_T5,217530.012,3232972.666,-,/,-,-,-,,,195,195
B19_T5,217547.2838,3232987.126,-,/,-,-,-,,,195,195
B19_T5,217589.0602,3233013.886,-,/,-,-,-,,,195,195
B19_T5,217614.8035,3233035.036,-,/,-,-,-,,,195,195
B19_T5,217645.1571,3233052.575,-,/,-,-,-,,,195,195
B19_T5,217658.2172,3233057.413,-,/,-,-,-,,,195,195
B19_T5,217676.5579,3233055.722,-,/,-,-,-,,,195,195
B19_T5,217687.1543,3233061.792,-,/,-,-,-,,,195,195
B19_T5,217683.4216,3233071.63,-,/,-,-,-,,,195,195
B19_T5,217651.8714,3233096.736,-,/,-,-,-,,,195,195
B19_T5,217642.7497,3233109.608,-,/,-,-,-,,,195,195
B19_T5,217595.6848,3233136.511,-,/,-,-,-,,,195,195
B19_T5,217549.3803,3233129.521,-,/,-,-,-,,,195,195
B19_T5,217522.2829,3233119.917,-,/,-,-,-,,,195,195
B19_T5,217475.2392,3233115.634,-,/,-,-,-,,,195,195
B19_T5,217472.0306,3233124.029,-,/,-,-,-,,,195,195
B19_T5,217471.6935,3233156.048,-,/,-,-,-,,,195,195
B19_T5,217528.6947,3233160.44,-,/,-,-,-,,,195,195
B19_T5,217569.9814,3233157.846,-,/,-,-,-,,,195,195
B19_T5,217593.1987,3233160.182,-,/,-,-,-,,,195,195
B19_T5,217613.1289,3233166.514,-,/,-,-,-,,,195,195
B19_T5,217659.124,3233161.34,-,/,-,-,-,,,195,195
B19_T5,217681.3388,3233161.907,-,/,-,-,-,,,195,195
B19_T5,217707.7278,3233167.619,-,/,-,-,-,,,195,195
B19_T5,217733.3489,3233162.08,-,/,-,-,-,,,195,195
B19_T5,217741.9134,3233155.052,-,/,-,-,-,,,195,195
B19_T5,217768.9582,3233146.703,-,/,-,-,-,,,195,195
B19_T5,217795.4716,3233151.18,-,/,-,-,-,,,195,195
B19_T5,217805.445,3233146.684,-,/,-,-,-,,,195,195
B19_T5,217818.3262,3233133.077,-,/,-,-,-,,,195,195
B19_T5,217838.3324,3233136.386,-,/,-,-,-,,,195,195
B19_T5,217865.3501,3233149.378,-,/,-,-,-,,,195,195
B19_T5,217874.2577,3233159.483,-,/,-,-,-,,,195,195
B19_T5,217928.8211,3233167.931,-,/,-,-,-,,,195,195
B19_T5,217956.4318,3233165.974,-,/,-,-,-,,,195,195
B19_T5,217973.8838,3233177.855,-,/,-,-,-,,,195,195
B19_T5,217999.7234,3233186.105,-,/,-,-,-,,,195,195
B19_T6,218138.1921,3233199.413,1429.79,/,Livestock trail_Cliff,Grassland,4602,CHANGE,,196,196
B19_T6,218205.8122,3233218.841,-,/,-,-,-,CHANGE,,196,196
B19_T6,218228.1549,3233229.225,-,/,-,-,-,,,196,196
B19_T6,218260.6229,3233222.76,-,/,-,-,-,,,196,196
B19_T6,218282.239,3233223.212,-,/,-,-,-,,,196,196
B19_T6,218312.0622,3233216.032,-,/,-,-,-,,,196,196
B19_T6,218366.1044,3233224.517,-,/,-,-,-,,,196,196
B19_T6,218383.2589,3233232.63,-,/,-,-,-,,,196,196
B19_T6,218405.1691,3233235.084,-,/,-,-,-,,,196,196
B19_T6,218439.6368,3233251.464,-,/,-,-,-,,,196,196
B19_T6,218483.0963,3233250.345,-,/,-,-,-,,,196,196
B19_T6,218525.2874,3233243.455,-,/,-,-,-,,,196,196
B19_T6,218565.9995,3233212.984,-,/,-,-,-,,,196,196
B19_T6,218632.8735,3233217.09,-,/,-,-,-,,,196,196
B19_T6,218685.6087,3233207.329,-,/,-,-,-,,,196,196
B19_T6,218713.8611,3233195,-,/,-,-,-,,,196,196
B19_T6,218800.9188,3233135.206,-,/,-,-,-,,,196,196
B19_T6,218829.3774,3233124.317,-,/,-,-,-,,,196,196
B19_T6,218877.6051,3233135.799,-,/,-,-,-,,,196,196
B19_T6,218918.5845,3233158.879,-,/,-,-,-,,,196,196
B19_T6,218940.8796,3233165.369,-,/,-,-,-,,,196,196
B19_T6,218955.6918,3233161.545,-,/,-,-,-,,,196,196
B19_T6,218982.283,3233166.897,-,/,-,-,-,,,196,196
B19_T6,219007.7245,3233165.982,-,/,-,-,-,,,196,196
B19_T6,219024.6568,3233170.392,-,/,-,-,-,,,196,196
B19_T6,219070.752,3233154.044,-,/,-,-,-,,,196,196
B19_T6,219149.513,3233095.152,-,/,-,-,-,,,196,196
B19_T6,219182.8927,3233095.204,-,/,-,-,-,,,196,196
B19_T6,219214.7818,3233126.862,-,/,-,-,-,,,196,196
B19_T6,219272.0111,3233175.722,-,/,-,-,-,,,196,196
B19_T6,219278.5921,3233199.802,-,/,-,-,-,,,196,196
B19_T6,219294.8943,3233218.407,-,/,-,-,-,,,196,196
B19_T6,219318.5925,3233236.514,-,/,-,-,-,,,196,196
B19_T6,219345.1377,3233267.876,-,/,-,-,-,,,196,196
B19_T6,219361.1698,3233314.653,-,/,-,-,-,,,196,196
B19_T6,219363.3738,3233329.296,-,/,-,-,-,,,196,196
B19_T7,219484.1983,3233461.762,1533.98,/,Livestock trail_Open,Grassland,4760,CHANGE,,197,197
B19_T7,219566.2123,3233540.225,-,/,-,-,-,CHANGE,,197,197
B19_T7,219576.7597,3233554.1,-,/,-,-,-,,,197,197
B19_T7,219591.5479,3233583.175,-,/,-,-,-,,,197,197
B19_T7,219602.4728,3233595.813,-,/,-,-,-,,,197,197
B19_T7,219613.6455,3233674.976,-,/,-,-,-,,,197,197
B19_T7,219620.8508,3233698.268,-,/,-,-,-,,,197,197
B19_T7,219683.1116,3233797.023,-,/,-,-,-,,,197,197
B19_T7,219732.4254,3233853.658,-,/,-,-,-,,,197,197
B19_T7,219758.4307,3233901.334,-,/,-,-,-,,,197,197
B19_T7,219776.8308,3233919.395,-,/,-,-,-,,,197,197
B19_T7,219789.6283,3233944.187,-,/,-,-,-,,,197,197
B19_T7,219809.8793,3233959.553,-,/,-,-,-,,,197,197
B19_T7,219821.8001,3233980.21,-,/,-,-,-,,,197,197
B19_T7,219858.7173,3234009.486,-,/,-,-,-,,,197,197
B19_T7,219927.2266,3234047.22,-,/,-,-,-,,,197,197
B19_T7,219943.8951,3234069.202,-,/,-,-,-,,,197,197
B19_T7,219939.0944,3234117.57,-,/,-,-,-,,,197,197
B19_T7,219940.036,3234130.667,-,/,-,-,-,,,197,197
B19_T7,219945.7677,3234143.153,-,/,-,-,-,,,197,197
B19_T7,219948.3462,3234200.332,-,/,-,-,-,,,197,197
B19_T7,219958.7802,3234229.896,-,/,-,-,-,,,197,197
B19_T7,219976.8778,3234262.917,-,/,-,-,-,,,197,197
B19_T7,219988.9272,3234300.131,-,/,-,-,-,,,197,197
B19_T7,220053.6431,3234413.742,-,/,-,-,-,,,197,197
B19_T7,220129.3456,3234489.415,-,/,-,-,-,,,197,197
B19_T7,220169.6236,3234542.721,-,/,-,-,-,,,197,197
B19_T7,220219.1511,3234600.635,-,/,-,-,-,,,197,197
B19_T7,220230.4867,3234612.454,-,/,-,-,-,,,197,197
B19_T7,220248.6798,3234624.477,-,/,-,-,-,,,197,197
B19_T7,220270.8157,3234651.244,-,/,-,-,-,,,197,197
B19_T7,220310.1044,3234686.544,-,/,-,-,-,,,197,197
B19_T8,218431.4916,3232491.047,2835.35,/,Ridgeline,Grassland,4675,CHANGE,,198,198
B19_T8,218449.2791,3232470.198,-,/,-,-,-,CHANGE,,198,198
B19_T8,218464.8879,3232458.608,-,/,-,-,-,,,198,198
B19_T8,218469.9088,3232449.13,-,/,-,-,-,,,198,198
B19_T8,218478.4237,3232443.359,-,/,-,-,-,,,198,198
B19_T8,218481.4117,3232435.484,-,/,-,-,-,,,198,198
B19_T8,218507.6187,3232432.122,-,/,-,-,-,,,198,198
B19_T8,218543.7026,3232440.503,-,/,-,-,-,,,198,198
B19_T8,218565.1802,3232438.923,-,/,-,-,-,,,198,198
B19_T8,218580.1922,3232426.948,-,/,-,-,-,,,198,198
B19_T8,218603.9059,3232385.003,-,/,-,-,-,,,198,198
B19_T8,218622.7825,3232370.916,-,/,-,-,-,,,198,198
B19_T8,218656.7944,3232361.439,-,/,-,-,-,,,198,198
B19_T8,218701.827,3232360.45,-,/,-,-,-,,,198,198
B19_T8,218722.6072,3232372.947,-,/,-,-,-,,,198,198
B19_T8,218732.9754,3232386.751,-,/,-,-,-,,,198,198
B19_T8,218760.1779,3232388.684,-,/,-,-,-,,,198,198
B19_T8,218781.636,3232398.895,-,/,-,-,-,,,198,198
B19_T8,218843.0514,3232440.258,-,/,-,-,-,,,198,198
B19_T8,218866.7612,3232470.341,-,/,-,-,-,,,198,198
B19_T8,218872.6956,3232483.361,-,/,-,-,-,,,198,198
B19_T8,218886.8965,3232478.864,-,/,-,-,-,,,198,198
B19_T8,218899.8974,3232446.185,-,/,-,-,-,,,198,198
B19_T8,218911.5877,3232442.782,-,/,-,-,-,,,198,198
B19_T8,218953.1762,3232455.697,-,/,-,-,-,,,198,198
B19_T8,218972.8316,3232465.609,-,/,-,-,-,,,198,198
B19_T8,218980.2739,3232465.649,-,/,-,-,-,,,198,198
B19_T8,218990.3125,3232458.79,-,/,-,-,-,,,198,198
B19_T8,219024.8578,3232450.761,-,/,-,-,-,,,198,198
B19_T8,219041.541,3232458.933,-,/,-,-,-,,,198,198
B19_T8,219074.9223,3232463.951,-,/,-,-,-,,,198,198
B19_T8,219132.8128,3232492.114,-,/,-,-,-,,,198,198
B19_T8,219154.548,3232496.034,-,/,-,-,-,,,198,198
B19_T8,219180.2634,3232510.837,-,/,-,-,-,,,198,198
B19_T8,219219.1769,3232513.217,-,/,-,-,-,,,198,198
B19_T8,219238.8935,3232525.964,-,/,-,-,-,,,198,198
B19_T8,219256.9046,3232549.326,-,/,-,-,-,,,198,198
B19_T8,219282.4726,3232559.139,-,/,-,-,-,,,198,198
B19_T8,219307.8187,3232557.279,-,/,-,-,-,,,198,198
B19_T8,219315.6019,3232553.266,-,/,-,-,-,,,198,198
B19_T8,219349.666,3232563.837,-,/,-,-,-,,,198,198
B19_T8,219364.3156,3232557.015,-,/,-,-,-,,,198,198
B19_T8,219395.3231,3232571.372,-,/,-,-,-,,,198,198
B19_T8,219438.7987,3232577.788,-,/,-,-,-,,,198,198
B19_T8,219458.1678,3232587.373,-,/,-,-,-,,,198,198
B19_T8,219488.7246,3232589.375,-,/,-,-,-,,,198,198
B19_T8,219518.6843,3232585.672,-,/,-,-,-,,,198,198
B19_T8,219595.4022,3232600.125,-,/,-,-,-,,,198,198
B19_T8,219603.3096,3232606.811,-,/,-,-,-,,,198,198
B19_T8,219633.3086,3232617.995,-,/,-,-,-,,,198,198
B19_T8,219669.9133,3232611.443,-,/,-,-,-,,,198,198
B19_T8,219702.5051,3232598.638,-,/,-,-,-,,,198,198
B19_T8,219725.6223,3232597.057,-,/,-,-,-,,,198,198
B19_T8,219746.2192,3232589.865,-,/,-,-,-,,,198,198
B19_T8,219770.8072,3232592.693,-,/,-,-,-,,,198,198
B19_T8,219802.1588,3232601.816,-,/,-,-,-,,,198,198
B19_T8,219855.1005,3232631.248,-,/,-,-,-,,,198,198
B19_T8,219920.4625,3232662.105,-,/,-,-,-,,,198,198
B19_T8,220084.7151,3232721.315,-,/,-,-,-,,,198,198
B19_T8,220108.2332,3232718.46,-,/,-,-,-,,,198,198
B19_T8,220183.4092,3232721.024,-,/,-,-,-,,,198,198
B19_T8,220213.5882,3232723.622,-,/,-,-,-,,,198,198
B19_T8,220241.7927,3232730.212,-,/,-,-,-,,,198,198
B19_T8,220338.1063,3232722.691,-,/,-,-,-,,,198,198
B19_T8,220437.7346,3232726.908,-,/,-,-,-,,,198,198
B19_T8,220460.3038,3232733.282,-,/,-,-,-,,,198,198
B19_T8,220507.0121,3232754.836,-,/,-,-,-,,,198,198
B19_T8,220528.6065,3232760.388,-,/,-,-,-,,,198,198
B19_T8,220554.6204,3232774.833,-,/,-,-,-,,,198,198
B19_T8,220573.9301,3232781.381,-,/,-,-,-,,,198,198
B19_T8,220601.4323,3232784.966,-,/,-,-,-,,,198,198
B19_T8,220623.4554,3232811.039,-,/,-,-,-,,,198,198
B19_T8,220659.6673,3232838.792,-,/,-,-,-,,,198,198
B19_T8,220676.1117,3232849.622,-,/,-,-,-,,,198,198
B19_T8,220706.9698,3232860.657,-,/,-,-,-,,,198,198
B19_T8,220732.9127,3232891.553,-,/,-,-,-,,,198,198
B19_T8,220757.849,3232903.329,-,/,-,-,-,,,198,198
B19_T8,220831.1464,3232952.918,-,/,-,-,-,,,198,198
B19_T8,220876.2383,3232974.504,-,/,-,-,-,,,198,198
B19_T8,220903.1217,3232982.503,-,/,-,-,-,,,198,198
B19_T8,220910.8557,3232988.813,-,/,-,-,-,,,198,198
B19_T8,220967.9441,3232996.855,-,/,-,-,-,,,198,198
B19_T8,219315.6019,3232553.266,-,/,-,-,-,,,198,198
B19_T9,220419.3312,3234305.604,2079.93,/,Livestock trail_Open,Grassland,4856,CHANGE,,199,199
B19_T9,220424.7264,3234255.456,-,/,-,-,-,CHANGE,,199,199
B19_T9,220422.7852,3234228.845,-,/,-,-,-,,,199,199
B19_T9,220416.4568,3234203.308,-,/,-,-,-,,,199,199
B19_T9,220404.83,3234184.606,-,/,-,-,-,,,199,199
B19_T9,220399.0942,3234161.612,-,/,-,-,-,,,199,199
B19_T9,220395.8969,3234113.71,-,/,-,-,-,,,199,199
B19_T9,220405.0952,3234053.63,-,/,-,-,-,,,199,199
B19_T9,220395.0217,3234004.112,-,/,-,-,-,,,199,199
B19_T9,220370.3861,3233924.656,-,/,-,-,-,,,199,199
B19_T9,220353.8838,3233837.199,-,/,-,-,-,,,199,199
B19_T9,220348.0436,3233710.102,-,/,-,-,-,,,199,199
B19_T9,220355.3667,3233634.084,-,/,-,-,-,,,199,199
B19_T9,220341.0718,3233507.547,-,/,-,-,-,,,199,199
B19_T9,220358.9815,3233496.629,-,/,-,-,-,,,199,199
B19_T9,220417.678,3233446.504,-,/,-,-,-,,,199,199
B19_T9,220442.2713,3233418.666,-,/,-,-,-,,,199,199
B19_T9,220475.9589,3233392.717,-,/,-,-,-,,,199,199
B19_T9,220557.8157,3233356.456,-,/,-,-,-,,,199,199
B19_T9,220620.2855,3233323.758,-,/,-,-,-,,,199,199
B19_T9,220688.0979,3233308.327,-,/,-,-,-,,,199,199
B19_T9,220743.1821,3233322.535,-,/,-,-,-,,,199,199
B19_T9,220759.1268,3233314.641,-,/,-,-,-,,,199,199
B19_T9,220794.1064,3233306.114,-,/,-,-,-,,,199,199
B19_T9,220799.4243,3233308.383,-,/,-,-,-,,,199,199
B19_T9,220869.5961,3233277.664,-,/,-,-,-,,,199,199
B19_T9,220885.1346,3233276.178,-,/,-,-,-,,,199,199
B19_T9,220906.7703,3233262.454,-,/,-,-,-,,,199,199
B19_T9,220920.4435,3233259.088,-,/,-,-,-,,,199,199
B19_T9,220926.8885,3233253.733,-,/,-,-,-,,,199,199
B19_T9,220949.1924,3233245.312,-,/,-,-,-,,,199,199
B19_T9,220966.6007,3233229.869,-,/,-,-,-,,,199,199
B19_T9,220990.9691,3233220.123,-,/,-,-,-,,,199,199
B19_T9,221068.886,3233228.186,-,/,-,-,-,,,199,199
B19_T9,221146.6662,3233205.29,-,/,-,-,-,,,199,199
B19_T9,221195.6035,3233204.01,-,/,-,-,-,,,199,199
B19_T9,221212.121,3233201.515,-,/,-,-,-,,,199,199
B19_T9,221222.4381,3233196.018,-,/,-,-,-,,,199,199
B19_T9,221237.8661,3233172.637,-,/,-,-,-,,,199,199
B19_T9,221249.9234,3233114.469,-,/,-,-,-,,,199,199
B19_T9,221258.9706,3233105.08,-,/,-,-,-,,,199,199
B19_T9,221285.9783,3233088.465,-,/,-,-,-,,,199,199
B19_T9,221296.9026,3233072.753,-,/,-,-,-,,,199,199
B19_T9,221311.5183,3233040.149,-,/,-,-,-,,,199,199
B19_T9,221312.7233,3233011.314,-,/,-,-,-,,,199,199
B19_T9,221320.3403,3233002.489,-,/,-,-,-,,,199,199
B19_T9,221322.666,3232978.452,-,/,-,-,-,,,199,199
B19_T9,221338.7848,3232945.579,-,/,-,-,-,,,199,199
B19_T9,221343.4773,3232942.285,-,/,-,-,-,,,199,199
B19_T10,221472.3685,3232564.052,2451.34,/,Ridgeline,Grassland,4424,CHANGE,,200,200
B19_T10,221484.2102,3232545.78,-,/,-,-,-,CHANGE,,200,200
B19_T10,221481.3747,3232531.557,-,/,-,-,-,,,200,200
B19_T10,221472.4778,3232522.392,-,/,-,-,-,,,200,200
B19_T10,221446.0614,3232512.483,-,/,-,-,-,,,200,200
B19_T10,221433.8881,3232504.133,-,/,-,-,-,,,200,200
B19_T10,221422.1368,3232489.673,-,/,-,-,-,,,200,200
B19_T10,221418.2591,3232471.868,-,/,-,-,-,,,200,200
B19_T10,221430.2254,3232429.278,-,/,-,-,-,,,200,200
B19_T10,221431.6247,3232405.306,-,/,-,-,-,,,200,200
B19_T10,221426.2489,3232396.728,-,/,-,-,-,,,200,200
B19_T10,221419.8116,3232394.403,-,/,-,-,-,,,200,200
B19_T10,221407.3153,3232380.844,-,/,-,-,-,,,200,200
B19_T10,221382.0477,3232347.15,-,/,-,-,-,,,200,200
B19_T10,221353.0137,3232270.143,-,/,-,-,-,,,200,200
B19_T10,221345.0933,3232233.468,-,/,-,-,-,,,200,200
B19_T10,221344.1255,3232192.82,-,/,-,-,-,,,200,200
B19_T10,221349.0559,3232154.131,-,/,-,-,-,,,200,200
B19_T10,221378.5664,3232052.746,-,/,-,-,-,,,200,200
B19_T10,221404.4089,3232034.077,-,/,-,-,-,,,200,200
B19_T10,221480.3181,3231953.523,-,/,-,-,-,,,200,200
B19_T10,221511.4297,3231878.563,-,/,-,-,-,,,200,200
B19_T10,221536.0959,3231785.546,-,/,-,-,-,,,200,200
B19_T10,221561.4916,3231725.101,-,/,-,-,-,,,200,200
B19_T10,221570.7763,3231692.6,-,/,-,-,-,,,200,200
B19_T10,221568.0431,3231671.531,-,/,-,-,-,,,200,200
B19_T10,221569.5369,3231640.773,-,/,-,-,-,,,200,200
B19_T10,221527.6403,3231569.668,-,/,-,-,-,,,200,200
B19_T10,221530.3765,3231545.686,-,/,-,-,-,,,200,200
B19_T10,221575.2497,3231527.036,-,/,-,-,-,,,200,200
B19_T10,221596.1943,3231502.87,-,/,-,-,-,,,200,200
B19_T10,221605.3521,3231471.842,-,/,-,-,-,,,200,200
B19_T10,221652.8047,3231442.836,-,/,-,-,-,,,200,200
B19_T10,221657.7807,3231431.725,-,/,-,-,-,,,200,200
B19_T10,221633.0345,3231394.688,-,/,-,-,-,,,200,200
B19_T10,221617.2958,3231382.38,-,/,-,-,-,,,200,200
B19_T10,221600.1272,3231362.295,-,/,-,-,-,,,200,200
B19_T10,221601.4567,3231349.217,-,/,-,-,-,,,200,200
B19_T10,221613.3191,3231313.316,-,/,-,-,-,,,200,200
B19_T10,221605.1182,3231291.553,-,/,-,-,-,,,200,200
B19_T10,221574.1356,3231260.136,-,/,-,-,-,,,200,200
B19_T10,221563.9272,3231245.071,-,/,-,-,-,,,200,200
B19_T10,221555.2355,3231227.95,-,/,-,-,-,,,200,200
B19_T10,221548.6717,3231203.396,-,/,-,-,-,,,200,200
B19_T10,221537.9003,3231186.661,-,/,-,-,-,,,200,200
B19_T10,221531.9833,3231166.879,-,/,-,-,-,,,200,200
B19_T10,221531.1999,3231130.402,-,/,-,-,-,,,200,200
B19_T10,221535.7698,3231120.034,-,/,-,-,-,,,200,200
B19_T10,221537.251,3231099.793,-,/,-,-,-,,,200,200
B19_T10,221532.4766,3231082.029,-,/,-,-,-,,,200,200
B19_T10,221483.898,3230989.97,-,/,-,-,-,,,200,200
B19_T10,221480.2163,3230875.141,-,/,-,-,-,,,200,200
B19_T10,221405.2974,3230771.479,-,/,-,-,-,,,200,200
B19_T10,221392.5091,3230765.087,-,/,-,-,-,,,200,200
B19_T10,221377.6913,3230750.097,-,/,-,-,-,,,200,200
B19_T10,221347.1573,3230728.786,-,/,-,-,-,,,200,200
B19_T10,221326.4358,3230705.953,-,/,-,-,-,,,200,200
B19_T10,221296.0294,3230688.879,-,/,-,-,-,,,200,200
B19_T10,221288.3276,3230680.587,-,/,-,-,-,,,200,200
B19_T10,221279.5987,3230617.832,-,/,-,-,-,,,200,200
B19_T10,221286.2797,3230595.659,-,/,-,-,-,,,200,200
B19_T10,221291.7865,3230558.471,-,/,-,-,-,,,200,200
B19_T10,221289.5025,3230498.98,-,/,-,-,-,,,200,200
B19_T10,221269.5106,3230472.023,-,/,-,-,-,,,200,200
B19_T11,221738.8742,3232425.673,3604.06,/,Livestock trail_Open,Grassland,4160,CHANGE,,201,201
B19_T11,221751.8431,3232433.196,-,/,-,-,-,CHANGE,,201,201
B19_T11,221783.0892,3232474.221,-,/,-,-,-,,,201,201
B19_T11,221814.2606,3232504.155,-,/,-,-,-,,,201,201
B19_T11,221820.731,3232523.244,-,/,-,-,-,,,201,201
B19_T11,221809.9149,3232582.952,-,/,-,-,-,,,201,201
B19_T11,221813.1426,3232623.656,-,/,-,-,-,,,201,201
B19_T11,221807.0405,3232642.439,-,/,-,-,-,,,201,201
B19_T11,221810.9833,3232676.663,-,/,-,-,-,,,201,201
B19_T11,221802.5512,3232758.852,-,/,-,-,-,,,201,201
B19_T11,221793.4693,3232807.341,-,/,-,-,-,,,201,201
B19_T11,221801.2832,3232823.98,-,/,-,-,-,,,201,201
B19_T11,221809.1129,3232831.563,-,/,-,-,-,,,201,201
B19_T11,221851.0436,3232856.083,-,/,-,-,-,,,201,201
B19_T11,221859.0646,3232892.272,-,/,-,-,-,,,201,201
B19_T11,221864.9776,3232905.908,-,/,-,-,-,,,201,201
B19_T11,221917.5436,3232953.397,-,/,-,-,-,,,201,201
B19_T11,221923.5181,3232972.238,-,/,-,-,-,,,201,201
B19_T11,221926.2398,3232995.204,-,/,-,-,-,,,201,201
B19_T11,221952.5349,3233042.394,-,/,-,-,-,,,201,201
B19_T11,221952.6564,3233057.092,-,/,-,-,-,,,201,201
B19_T11,221943.5655,3233089.485,-,/,-,-,-,,,201,201
B19_T11,221944.3398,3233104.186,-,/,-,-,-,,,201,201
B19_T11,221948.3803,3233126.366,-,/,-,-,-,,,201,201
B19_T11,221965.6584,3233172.827,-,/,-,-,-,,,201,201
B19_T11,221963.9495,3233192.098,-,/,-,-,-,,,201,201
B19_T11,221978.2716,3233227.743,-,/,-,-,-,,,201,201
B19_T11,221979.6747,3233259.211,-,/,-,-,-,,,201,201
B19_T11,222004.9459,3233345.442,-,/,-,-,-,,,201,201
B19_T11,222019.059,3233363.146,-,/,-,-,-,,,201,201
B19_T11,222033.6642,3233374.59,-,/,-,-,-,,,201,201
B19_T11,222053.5883,3233408.462,-,/,-,-,-,,,201,201
B19_T11,222086.1746,3233479.191,-,/,-,-,-,,,201,201
B19_T11,222087.0499,3233498.045,-,/,-,-,-,,,201,201
B19_T11,222073.9299,3233530.816,-,/,-,-,-,,,201,201
B19_T11,222055.2076,3233543.257,-,/,-,-,-,,,201,201
B19_T11,222035.641,3233578.64,-,/,-,-,-,,,201,201
B19_T11,222033.0623,3233594.352,-,/,-,-,-,,,201,201
B19_T11,221983.4477,3233704.686,-,/,-,-,-,,,201,201
B19_T11,221987.301,3233725.55,-,/,-,-,-,,,201,201
B19_T11,221984.0606,3233752.269,-,/,-,-,-,,,201,201
B19_T11,221985.4096,3233795.576,-,/,-,-,-,,,201,201
B19_T11,221952.218,3233884.449,-,/,-,-,-,,,201,201
B19_T11,221941.1527,3233934.874,-,/,-,-,-,,,201,201
B19_T11,221934.3374,3233984.944,-,/,-,-,-,,,201,201
B19_T11,221935.1213,3234001.709,-,/,-,-,-,,,201,201
B19_T11,221965.7634,3234124.9,-,/,-,-,-,,,201,201
B19_T11,221976.7489,3234193.049,-,/,-,-,-,,,201,201
B19_T11,221990.209,3234241.565,-,/,-,-,-,,,201,201
B19_T11,221994.6482,3234284.796,-,/,-,-,-,,,201,201
B19_T11,222003.9017,3234326.069,-,/,-,-,-,,,201,201
B19_T11,222024.7976,3234364.715,-,/,-,-,-,,,201,201
B19_T11,222070.4615,3234400.061,-,/,-,-,-,,,201,201
B19_T11,222085.2242,3234427.401,-,/,-,-,-,,,201,201
B19_T11,222095.3903,3234475.338,-,/,-,-,-,,,201,201
B19_T11,222116.297,3234541.572,-,/,-,-,-,,,201,201
B19_T11,222127.4065,3234559.265,-,/,-,-,-,,,201,201
B19_T11,222133.0791,3234575.799,-,/,-,-,-,,,201,201
B19_T11,222163.4296,3234588.022,-,/,-,-,-,,,201,201
B19_T11,222189.7441,3234588.273,-,/,-,-,-,,,201,201
B19_T11,222220.227,3234583.161,-,/,-,-,-,,,201,201
B19_T11,222230.8989,3234586.583,-,/,-,-,-,,,201,201
B19_T11,222241.4907,3234602.457,-,/,-,-,-,,,201,201
B19_T11,222319.0705,3234670.176,-,/,-,-,-,,,201,201
B19_T11,222333.6658,3234703.74,-,/,-,-,-,,,201,201
B19_T11,222352.6819,3234731.926,-,/,-,-,-,,,201,201
B19_T11,222355.1991,3234755.575,-,/,-,-,-,,,201,201
B19_T11,222341.4748,3234785.924,-,/,-,-,-,,,201,201
B19_T11,222317.5944,3234806.553,-,/,-,-,-,,,201,201
B19_T11,222303.2877,3234828.055,-,/,-,-,-,,,201,201
B19_T11,222282.7709,3234848.788,-,/,-,-,-,,,201,201
B19_T11,222254.129,3234863.814,-,/,-,-,-,,,201,201
B19_T11,222230.2736,3234905.214,-,/,-,-,-,,,201,201
B19_T11,222203.6682,3234942.888,-,/,-,-,-,,,201,201
B19_T11,222202.8013,3234996.71,-,/,-,-,-,,,201,201
B19_T11,222186.1686,3235067.029,-,/,-,-,-,,,201,201
B19_T11,222168.0817,3235128.876,-,/,-,-,-,,,201,201
B19_T11,222156.2391,3235147.696,-,/,-,-,-,,,201,201
B19_T11,222154.5544,3235178.319,-,/,-,-,-,,,201,201
B19_T11,222141.0004,3235195.861,-,/,-,-,-,,,201,201
B19_T11,222141.0106,3235222.389,-,/,-,-,-,,,201,201
B19_T11,222156.1578,3235254.499,-,/,-,-,-,,,201,201
B19_T11,222194.3163,3235285.946,-,/,-,-,-,,,201,201
B19_T11,222204.904,3235313.722,-,/,-,-,-,,,201,201
B19_T11,222220.5202,3235336.634,-,/,-,-,-,,,201,201
B19_T11,222223.4345,3235361.836,-,/,-,-,-,,,201,201
B19_T11,222220.6395,3235385.057,-,/,-,-,-,,,201,201
B19_T11,222225.4446,3235405.173,-,/,-,-,-,,,201,201
B19_T11,222221.3217,3235430.807,-,/,-,-,-,,,201,201
B19_T11,222197.0226,3235480.383,-,/,-,-,-,,,201,201
B19_T11,222191.6023,3235499.297,-,/,-,-,-,,,201,201
B19_T11,222191.6743,3235530.705,-,/,-,-,-,,,201,201
B19_T11,222182.7372,3235564.974,-,/,-,-,-,,,201,201
B19_T12,218341.6389,3236292.573,3544.14,/,Livestock trail_Cliff,"Grassland, Scrubland",4033,CHANGE,,202,202
B19_T12,218359.2503,3236260.054,-,/,-,-,-,CHANGE,,202,202
B19_T12,218380.2798,3236210.587,-,/,-,-,-,,,202,202
B19_T12,218398.7306,3236190.78,-,/,-,-,-,,,202,202
B19_T12,218424.2346,3236138.18,-,/,-,-,-,,,202,202
B19_T12,218476.9705,3236086.395,-,/,-,-,-,,,202,202
